pairs_per_task,trial,task,mean_gap,ci95_low,ci95_high,triggered,sampling_seed,bootstrap_seed
16,35,color,0.4375,0.1875,0.6875,False,36264326,36264327
16,35,coordinate,0.0625,-0.125,0.3125,False,36264327,36264328
16,35,count,-0.125,-0.3125,0.0,False,36264328,36264329
16,35,ocr,0.125,0.0,0.3125,False,36264329,36264330
16,35,shape,-0.125,-0.375,0.125,False,36264330,36264331
16,35,spatial,0.25,0.0625,0.5,False,36264331,36264332
16,36,color,0.0625,0.0,0.1875,False,36264426,36264427
16,36,coordinate,0.125,-0.1875,0.375,False,36264427,36264428
16,36,count,-0.3125,-0.5625,-0.125,True,36264428,36264429
16,36,ocr,0.0,0.0,0.0,False,36264429,36264430
16,36,shape,-0.0625,-0.25,0.125,False,36264430,36264431
16,36,spatial,0.375,0.125,0.625,False,36264431,36264432
16,37,color,0.3125,0.0,0.625,False,36264526,36264527
16,37,coordinate,0.5,0.25,0.75,False,36264527,36264528
16,37,count,-0.5,-0.75,-0.25,True,36264528,36264529
16,37,ocr,0.0,-0.1875,0.1875,False,36264529,36264530
16,37,shape,0.0625,-0.125,0.25,False,36264530,36264531
16,37,spatial,0.0625,0.0,0.1875,False,36264531,36264532
16,38,color,-0.1875,-0.4375,0.0625,False,36264626,36264627
16,38,coordinate,0.25,0.0,0.5,False,36264627,36264628
16,38,count,-0.1875,-0.375,0.0,False,36264628,36264629
16,38,ocr,0.0625,0.0,0.1875,False,36264629,36264630
16,38,shape,0.0,-0.1875,0.1875,False,36264630,36264631
16,38,spatial,0.1875,0.0,0.4375,False,36264631,36264632
16,39,color,0.5,0.25,0.75,False,36264726,36264727
16,39,coordinate,0.3125,0.0625,0.5625,False,36264727,36264728
16,39,count,-0.3125,-0.5625,-0.125,True,36264728,36264729
16,39,ocr,0.0625,0.0,0.1875,False,36264729,36264730
16,39,shape,-0.25,-0.5,-0.0625,True,36264730,36264731
16,39,spatial,0.4375,0.1875,0.6875,False,36264731,36264732
16,40,color,0.25,0.0625,0.4375,False,36264826,36264827
16,40,coordinate,0.25,0.0,0.5,False,36264827,36264828
16,40,count,-0.25,-0.5,-0.0625,True,36264828,36264829
16,40,ocr,0.1875,0.0,0.375,False,36264829,36264830
16,40,shape,0.125,0.0,0.3125,False,36264830,36264831
16,40,spatial,0.3125,0.125,0.5625,False,36264831,36264832
16,41,color,0.125,-0.125,0.375,False,36264926,36264927
16,41,coordinate,0.0625,-0.1875,0.375,False,36264927,36264928
16,41,count,-0.375,-0.625,-0.125,True,36264928,36264929
16,41,ocr,0.0,-0.1875,0.1875,False,36264929,36264930
16,41,shape,-0.0625,-0.25,0.125,False,36264930,36264931
16,41,spatial,0.3125,0.125,0.5625,False,36264931,36264932
16,42,color,0.1875,-0.0625,0.4375,False,36265026,36265027
16,42,coordinate,0.0,-0.25,0.25,False,36265027,36265028
16,42,count,-0.1875,-0.375,0.0,False,36265028,36265029
16,42,ocr,0.0625,-0.1875,0.25,False,36265029,36265030
16,42,shape,-0.125,-0.3125,0.0,False,36265030,36265031
16,42,spatial,0.125,0.0,0.3125,False,36265031,36265032
16,43,color,0.3125,0.125,0.5625,False,36265126,36265127
16,43,coordinate,0.125,-0.1875,0.4375,False,36265127,36265128
16,43,count,-0.125,-0.3125,0.0,False,36265128,36265129
16,43,ocr,-0.0625,-0.1875,0.0,False,36265129,36265130
16,43,shape,-0.125,-0.3125,0.0,False,36265130,36265131
16,43,spatial,0.4375,0.1875,0.6875,False,36265131,36265132
16,44,color,0.1875,-0.0625,0.4375,False,36265226,36265227
16,44,coordinate,0.375,0.125,0.625,False,36265227,36265228
16,44,count,-0.3125,-0.5625,-0.125,True,36265228,36265229
16,44,ocr,0.0625,0.0,0.1875,False,36265229,36265230
16,44,shape,0.0625,0.0,0.1875,False,36265230,36265231
16,44,spatial,0.1875,0.0,0.375,False,36265231,36265232
16,45,color,0.5,0.25,0.75,False,36265326,36265327
16,45,coordinate,0.0,-0.3125,0.3125,False,36265327,36265328
16,45,count,-0.1875,-0.375,0.0,False,36265328,36265329
16,45,ocr,0.0,-0.1875,0.1875,False,36265329,36265330
16,45,shape,-0.0625,-0.3125,0.125,False,36265330,36265331
16,45,spatial,0.25,0.0625,0.5,False,36265331,36265332
16,46,color,0.125,0.0,0.3125,False,36265426,36265427
16,46,coordinate,0.3125,0.125,0.5625,False,36265427,36265428
16,46,count,-0.375,-0.625,-0.125,True,36265428,36265429
16,46,ocr,0.0,-0.1875,0.1875,False,36265429,36265430
16,46,shape,0.0,-0.1875,0.1875,False,36265430,36265431
16,46,spatial,0.1875,0.0,0.375,False,36265431,36265432
16,47,color,0.1875,-0.125,0.5,False,36265526,36265527
16,47,coordinate,0.0,-0.25,0.25,False,36265527,36265528
16,47,count,-0.1875,-0.375,0.0,False,36265528,36265529
16,47,ocr,0.0625,0.0,0.1875,False,36265529,36265530
16,47,shape,0.125,0.0,0.3125,False,36265530,36265531
16,47,spatial,0.25,0.0625,0.5,False,36265531,36265532
16,48,color,0.1875,-0.1875,0.5,False,36265626,36265627
16,48,coordinate,0.1875,-0.0625,0.4375,False,36265627,36265628
16,48,count,-0.4375,-0.6875,-0.1875,True,36265628,36265629
16,48,ocr,0.0625,0.0,0.1875,False,36265629,36265630
16,48,shape,-0.0625,-0.3125,0.125,False,36265630,36265631
16,48,spatial,0.125,0.0,0.3125,False,36265631,36265632
16,49,color,0.4375,0.1875,0.6875,False,36265726,36265727
16,49,coordinate,0.0625,-0.125,0.3125,False,36265727,36265728
16,49,count,-0.25,-0.5,-0.0625,True,36265728,36265729
16,49,ocr,0.25,0.0625,0.5,False,36265729,36265730
16,49,shape,0.0,-0.1875,0.1875,False,36265730,36265731
16,49,spatial,0.3125,0.125,0.5625,False,36265731,36265732
16,50,color,0.1875,0.0,0.375,False,36265826,36265827
16,50,coordinate,0.0625,-0.1875,0.3125,False,36265827,36265828
16,50,count,-0.3125,-0.5625,-0.125,True,36265828,36265829
16,50,ocr,0.0625,0.0,0.1875,False,36265829,36265830
16,50,shape,-0.0625,-0.375,0.1875,False,36265830,36265831
16,50,spatial,0.1875,0.0,0.375,False,36265831,36265832
16,51,color,0.125,-0.125,0.375,False,36265926,36265927
16,51,coordinate,-0.0625,-0.375,0.1875,False,36265927,36265928
16,51,count,-0.375,-0.625,-0.1875,True,36265928,36265929
16,51,ocr,0.0,-0.1875,0.1875,False,36265929,36265930
16,51,shape,-0.1875,-0.375,0.0,False,36265930,36265931
16,51,spatial,0.5,0.25,0.75,False,36265931,36265932
16,52,color,0.0,-0.3125,0.375,False,36266026,36266027
16,52,coordinate,0.125,-0.1875,0.4375,False,36266027,36266028
16,52,count,-0.4375,-0.6875,-0.1875,True,36266028,36266029
16,52,ocr,0.0,0.0,0.0,False,36266029,36266030
16,52,shape,0.1875,0.0,0.375,False,36266030,36266031
16,52,spatial,0.25,0.0625,0.4375,False,36266031,36266032
16,53,color,-0.1875,-0.4375,0.0625,False,36266126,36266127
16,53,coordinate,0.0,-0.1875,0.1875,False,36266127,36266128
16,53,count,-0.25,-0.5,-0.0625,True,36266128,36266129
16,53,ocr,0.0,0.0,0.0,False,36266129,36266130
16,53,shape,-0.125,-0.3125,0.0,False,36266130,36266131
16,53,spatial,0.1875,0.0,0.375,False,36266131,36266132
16,54,color,0.3125,0.125,0.5625,False,36266226,36266227
16,54,coordinate,0.0,-0.3125,0.3125,False,36266227,36266228
16,54,count,-0.25,-0.4375,-0.0625,True,36266228,36266229
16,54,ocr,0.0,-0.25,0.25,False,36266229,36266230
16,54,shape,0.0625,-0.1875,0.3125,False,36266230,36266231
16,54,spatial,0.25,0.0625,0.5,False,36266231,36266232
16,55,color,0.0625,-0.125,0.25,False,36266326,36266327
16,55,coordinate,-0.0625,-0.3125,0.125,False,36266327,36266328
16,55,count,-0.375,-0.625,-0.125,True,36266328,36266329
16,55,ocr,0.0625,0.0,0.1875,False,36266329,36266330
16,55,shape,0.0625,0.0,0.1875,False,36266330,36266331
16,55,spatial,0.125,0.0,0.3125,False,36266331,36266332
16,56,color,0.5625,0.3125,0.8125,False,36266426,36266427
16,56,coordinate,0.3125,0.125,0.5625,False,36266427,36266428
16,56,count,-0.3125,-0.5625,-0.125,True,36266428,36266429
16,56,ocr,-0.0625,-0.1875,0.0,False,36266429,36266430
16,56,shape,-0.0625,-0.1875,0.0,False,36266430,36266431
16,56,spatial,0.3125,0.125,0.5625,False,36266431,36266432
16,57,color,0.4375,0.125,0.75,False,36266526,36266527
16,57,coordinate,0.125,-0.125,0.375,False,36266527,36266528
16,57,count,-0.125,-0.3125,0.0,False,36266528,36266529
16,57,ocr,0.0625,0.0,0.1875,False,36266529,36266530
16,57,shape,0.0,-0.1875,0.1875,False,36266530,36266531
16,57,spatial,0.1875,0.0,0.375,False,36266531,36266532
16,58,color,-0.125,-0.375,0.125,False,36266626,36266627
16,58,coordinate,0.0,-0.25,0.25,False,36266627,36266628
16,58,count,-0.25,-0.5,-0.0625,True,36266628,36266629
16,58,ocr,0.0,-0.25,0.25,False,36266629,36266630
16,58,shape,-0.125,-0.375,0.125,False,36266630,36266631
16,58,spatial,0.3125,0.125,0.5625,False,36266631,36266632
16,59,color,0.1875,-0.0625,0.4375,False,36266726,36266727
16,59,coordinate,0.3125,0.125,0.5625,False,36266727,36266728
16,59,count,-0.25,-0.4375,-0.0625,True,36266728,36266729
16,59,ocr,0.0625,-0.125,0.25,False,36266729,36266730
16,59,shape,0.0,-0.1875,0.1875,False,36266730,36266731
16,59,spatial,0.125,0.0,0.3125,False,36266731,36266732
16,60,color,0.0625,-0.1875,0.3125,False,36266826,36266827
16,60,coordinate,0.0,-0.3125,0.3125,False,36266827,36266828
16,60,count,-0.3125,-0.5625,-0.125,True,36266828,36266829
16,60,ocr,0.125,-0.0625,0.375,False,36266829,36266830
16,60,shape,-0.0625,-0.1875,0.0,False,36266830,36266831
16,60,spatial,0.1875,0.0,0.375,False,36266831,36266832
16,61,color,0.0625,-0.3125,0.4375,False,36266926,36266927
16,61,coordinate,0.0,-0.25,0.25,False,36266927,36266928
16,61,count,-0.1875,-0.375,0.0,False,36266928,36266929
16,61,ocr,0.0,-0.1875,0.1875,False,36266929,36266930
16,61,shape,-0.125,-0.3125,0.0,False,36266930,36266931
16,61,spatial,0.375,0.125,0.625,False,36266931,36266932
16,62,color,0.0625,-0.3125,0.4375,False,36267026,36267027
16,62,coordinate,0.125,-0.125,0.375,False,36267027,36267028
16,62,count,-0.5,-0.75,-0.25,True,36267028,36267029
16,62,ocr,0.0,0.0,0.0,False,36267029,36267030
16,62,shape,-0.125,-0.3125,0.0,False,36267030,36267031
16,62,spatial,0.25,0.0625,0.5,False,36267031,36267032
16,63,color,0.125,-0.125,0.375,False,36267126,36267127
16,63,coordinate,0.0625,-0.125,0.25,False,36267127,36267128
16,63,count,-0.25,-0.5,-0.0625,True,36267128,36267129
16,63,ocr,0.1875,0.0,0.375,False,36267129,36267130
16,63,shape,-0.125,-0.3125,0.0,False,36267130,36267131
16,63,spatial,0.1875,0.0,0.375,False,36267131,36267132
16,64,color,0.3125,0.125,0.5625,False,36267226,36267227
16,64,coordinate,0.375,0.125,0.625,False,36267227,36267228
16,64,count,-0.3125,-0.5625,-0.125,True,36267228,36267229
16,64,ocr,0.0,0.0,0.0,False,36267229,36267230
16,64,shape,-0.1875,-0.4375,0.0625,False,36267230,36267231
16,64,spatial,0.1875,0.0,0.375,False,36267231,36267232
16,65,color,0.3125,0.0,0.625,False,36267326,36267327
16,65,coordinate,0.0,-0.3125,0.3125,False,36267327,36267328
16,65,count,-0.1875,-0.375,0.0,False,36267328,36267329
16,65,ocr,0.0,0.0,0.0,False,36267329,36267330
16,65,shape,0.0,0.0,0.0,False,36267330,36267331
16,65,spatial,0.25,0.0625,0.5,False,36267331,36267332
16,66,color,-0.0625,-0.3125,0.1875,False,36267426,36267427
16,66,coordinate,0.1875,-0.125,0.5,False,36267427,36267428
16,66,count,-0.25,-0.4375,-0.0625,True,36267428,36267429
16,66,ocr,-0.0625,-0.1875,0.0,False,36267429,36267430
16,66,shape,0.0,-0.1875,0.1875,False,36267430,36267431
16,66,spatial,0.1875,0.0,0.4375,False,36267431,36267432
16,67,color,0.25,0.0,0.5,False,36267526,36267527
16,67,coordinate,0.1875,-0.0625,0.4375,False,36267527,36267528
16,67,count,-0.375,-0.625,-0.125,True,36267528,36267529
16,67,ocr,0.0625,0.0,0.1875,False,36267529,36267530
16,67,shape,-0.125,-0.3125,0.0,False,36267530,36267531
16,67,spatial,0.1875,0.0,0.375,False,36267531,36267532
16,68,color,0.25,0.0,0.5,False,36267626,36267627
16,68,coordinate,0.125,-0.1875,0.4375,False,36267627,36267628
16,68,count,-0.3125,-0.5625,-0.125,True,36267628,36267629
16,68,ocr,-0.0625,-0.1875,0.0,False,36267629,36267630
16,68,shape,0.0,-0.25,0.25,False,36267630,36267631
16,68,spatial,0.3125,0.125,0.5625,False,36267631,36267632
16,69,color,0.25,-0.0625,0.5,False,36267726,36267727
16,69,coordinate,0.25,0.0,0.5,False,36267727,36267728
16,69,count,-0.3125,-0.5625,-0.125,True,36267728,36267729
16,69,ocr,0.0,0.0,0.0,False,36267729,36267730
16,69,shape,-0.125,-0.375,0.125,False,36267730,36267731
16,69,spatial,0.375,0.125,0.625,False,36267731,36267732
16,70,color,0.3125,0.0625,0.625,False,36267826,36267827
16,70,coordinate,-0.0625,-0.25,0.125,False,36267827,36267828
16,70,count,-0.25,-0.5,-0.0625,True,36267828,36267829
16,70,ocr,0.0625,0.0,0.1875,False,36267829,36267830
16,70,shape,-0.0625,-0.25,0.125,False,36267830,36267831
16,70,spatial,0.3125,0.0625,0.5625,False,36267831,36267832
16,71,color,0.0625,-0.125,0.25,False,36267926,36267927
16,71,coordinate,-0.125,-0.4375,0.1875,False,36267927,36267928
16,71,count,-0.3125,-0.5625,-0.125,True,36267928,36267929
16,71,ocr,0.125,-0.125,0.375,False,36267929,36267930
16,71,shape,0.0,-0.1875,0.1875,False,36267930,36267931
16,71,spatial,0.25,0.0625,0.5,False,36267931,36267932
16,72,color,0.375,0.1875,0.625,False,36268026,36268027
16,72,coordinate,0.0625,-0.3125,0.4375,False,36268027,36268028
16,72,count,-0.25,-0.5,-0.0625,True,36268028,36268029
16,72,ocr,0.125,-0.125,0.375,False,36268029,36268030
16,72,shape,0.0625,0.0,0.1875,False,36268030,36268031
16,72,spatial,0.375,0.1875,0.625,False,36268031,36268032
16,73,color,0.25,0.0,0.5,False,36268126,36268127
16,73,coordinate,0.125,-0.125,0.375,False,36268127,36268128
16,73,count,-0.125,-0.3125,0.0,False,36268128,36268129
16,73,ocr,0.125,0.0,0.3125,False,36268129,36268130
16,73,shape,0.0,-0.1875,0.1875,False,36268130,36268131
16,73,spatial,0.1875,0.0,0.375,False,36268131,36268132
16,74,color,0.3125,0.0625,0.625,False,36268226,36268227
16,74,coordinate,0.0625,0.0,0.1875,False,36268227,36268228
16,74,count,-0.5,-0.75,-0.25,True,36268228,36268229
16,74,ocr,0.0625,0.0,0.1875,False,36268229,36268230
16,74,shape,-0.0625,-0.1875,0.0,False,36268230,36268231
16,74,spatial,0.25,0.0625,0.4375,False,36268231,36268232
16,75,color,0.375,0.0625,0.6875,False,36268326,36268327
16,75,coordinate,-0.125,-0.375,0.125,False,36268327,36268328
16,75,count,-0.3125,-0.5625,-0.125,True,36268328,36268329
16,75,ocr,0.0625,0.0,0.1875,False,36268329,36268330
16,75,shape,-0.0625,-0.25,0.125,False,36268330,36268331
16,75,spatial,0.1875,0.0,0.375,False,36268331,36268332
16,76,color,0.125,-0.125,0.375,False,36268426,36268427
16,76,coordinate,-0.0625,-0.375,0.25,False,36268427,36268428
16,76,count,-0.375,-0.625,-0.125,True,36268428,36268429
16,76,ocr,0.125,-0.125,0.375,False,36268429,36268430
16,76,shape,0.0,-0.1875,0.1875,False,36268430,36268431
16,76,spatial,0.1875,0.0,0.375,False,36268431,36268432
16,77,color,0.1875,-0.0625,0.4375,False,36268526,36268527
16,77,coordinate,0.0625,-0.125,0.25,False,36268527,36268528
16,77,count,-0.25,-0.4375,-0.0625,True,36268528,36268529
16,77,ocr,0.125,0.0,0.3125,False,36268529,36268530
16,77,shape,0.0,0.0,0.0,False,36268530,36268531
16,77,spatial,0.0625,0.0,0.1875,False,36268531,36268532
16,78,color,0.25,0.0,0.5,False,36268626,36268627
16,78,coordinate,0.0,-0.25,0.25,False,36268627,36268628
16,78,count,-0.3125,-0.5625,-0.125,True,36268628,36268629
16,78,ocr,0.0,0.0,0.0,False,36268629,36268630
16,78,shape,-0.125,-0.3125,0.0,False,36268630,36268631
16,78,spatial,0.4375,0.1875,0.6875,False,36268631,36268632
16,79,color,0.3125,0.0,0.625,False,36268726,36268727
16,79,coordinate,0.3125,0.125,0.5625,False,36268727,36268728
16,79,count,-0.125,-0.3125,0.0,False,36268728,36268729
16,79,ocr,0.0625,-0.125,0.25,False,36268729,36268730
16,79,shape,0.125,-0.125,0.375,False,36268730,36268731
16,79,spatial,0.125,0.0,0.3125,False,36268731,36268732
16,80,color,0.0,-0.25,0.25,False,36268826,36268827
16,80,coordinate,0.0625,-0.125,0.25,False,36268827,36268828
16,80,count,-0.1875,-0.375,0.0,False,36268828,36268829
16,80,ocr,0.1875,-0.0625,0.4375,False,36268829,36268830
16,80,shape,-0.125,-0.3125,0.0,False,36268830,36268831
16,80,spatial,0.1875,0.0,0.375,False,36268831,36268832
16,81,color,0.125,-0.125,0.4375,False,36268926,36268927
16,81,coordinate,0.125,-0.125,0.375,False,36268927,36268928
16,81,count,-0.375,-0.625,-0.1875,True,36268928,36268929
16,81,ocr,0.0625,0.0,0.1875,False,36268929,36268930
16,81,shape,0.0,-0.1875,0.1875,False,36268930,36268931
16,81,spatial,0.125,0.0,0.3125,False,36268931,36268932
16,82,color,0.4375,0.125,0.75,False,36269026,36269027
16,82,coordinate,0.125,-0.1875,0.4375,False,36269027,36269028
16,82,count,-0.4375,-0.6875,-0.1875,True,36269028,36269029
16,82,ocr,0.125,0.0,0.3125,False,36269029,36269030
16,82,shape,0.0,-0.1875,0.1875,False,36269030,36269031
16,82,spatial,0.125,0.0,0.3125,False,36269031,36269032
16,83,color,0.125,-0.25,0.4375,False,36269126,36269127
16,83,coordinate,0.25,0.0625,0.5,False,36269127,36269128
16,83,count,-0.25,-0.4375,-0.0625,True,36269128,36269129
16,83,ocr,0.0,0.0,0.0,False,36269129,36269130
16,83,shape,0.0,-0.1875,0.1875,False,36269130,36269131
16,83,spatial,0.3125,0.125,0.5625,False,36269131,36269132
16,84,color,0.25,0.0625,0.5,False,36269226,36269227
16,84,coordinate,0.0625,0.0,0.1875,False,36269227,36269228
16,84,count,-0.3125,-0.5625,-0.125,True,36269228,36269229
16,84,ocr,0.0625,0.0,0.1875,False,36269229,36269230
16,84,shape,-0.0625,-0.1875,0.0,False,36269230,36269231
16,84,spatial,0.1875,0.0,0.375,False,36269231,36269232
16,85,color,0.25,0.0625,0.4375,False,36269326,36269327
16,85,coordinate,0.1875,0.0,0.375,False,36269327,36269328
16,85,count,-0.4375,-0.6875,-0.1875,True,36269328,36269329
16,85,ocr,0.1875,0.0,0.375,False,36269329,36269330
16,85,shape,-0.125,-0.3125,0.0,False,36269330,36269331
16,85,spatial,0.375,0.125,0.625,False,36269331,36269332
16,86,color,-0.0625,-0.375,0.25,False,36269426,36269427
16,86,coordinate,-0.0625,-0.3125,0.1875,False,36269427,36269428
16,86,count,-0.1875,-0.375,0.0,False,36269428,36269429
16,86,ocr,-0.0625,-0.1875,0.0,False,36269429,36269430
16,86,shape,0.0,-0.1875,0.1875,False,36269430,36269431
16,86,spatial,0.3125,0.125,0.5625,False,36269431,36269432
16,87,color,0.1875,-0.125,0.5,False,36269526,36269527
16,87,coordinate,0.0625,-0.1875,0.3125,False,36269527,36269528
16,87,count,-0.5625,-0.8125,-0.3125,True,36269528,36269529
16,87,ocr,0.0625,0.0,0.1875,False,36269529,36269530
16,87,shape,0.0,-0.1875,0.1875,False,36269530,36269531
16,87,spatial,0.1875,0.0,0.375,False,36269531,36269532
16,88,color,0.25,0.0,0.5,False,36269626,36269627
16,88,coordinate,-0.0625,-0.3125,0.1875,False,36269627,36269628
16,88,count,-0.3125,-0.5625,-0.125,True,36269628,36269629
16,88,ocr,0.0625,0.0,0.1875,False,36269629,36269630
16,88,shape,0.0625,0.0,0.1875,False,36269630,36269631
16,88,spatial,0.3125,0.125,0.5625,False,36269631,36269632
16,89,color,0.125,-0.125,0.375,False,36269726,36269727
16,89,coordinate,-0.125,-0.375,0.125,False,36269727,36269728
16,89,count,-0.5625,-0.8125,-0.3125,True,36269728,36269729
16,89,ocr,0.0625,-0.125,0.3125,False,36269729,36269730
16,89,shape,-0.0625,-0.1875,0.0,False,36269730,36269731
16,89,spatial,0.3125,0.125,0.5625,False,36269731,36269732
16,90,color,0.125,-0.125,0.375,False,36269826,36269827
16,90,coordinate,0.125,-0.1875,0.4375,False,36269827,36269828
16,90,count,-0.125,-0.3125,0.0,False,36269828,36269829
16,90,ocr,0.0625,0.0,0.1875,False,36269829,36269830
16,90,shape,0.125,-0.125,0.375,False,36269830,36269831
16,90,spatial,0.375,0.125,0.625,False,36269831,36269832
16,91,color,0.0625,-0.125,0.25,False,36269926,36269927
16,91,coordinate,0.0625,-0.25,0.375,False,36269927,36269928
16,91,count,-0.375,-0.625,-0.125,True,36269928,36269929
16,91,ocr,0.0,-0.1875,0.1875,False,36269929,36269930
16,91,shape,-0.1875,-0.375,0.0,False,36269930,36269931
16,91,spatial,0.3125,0.125,0.5625,False,36269931,36269932
16,92,color,0.0,-0.25,0.25,False,36270026,36270027
16,92,coordinate,0.0,-0.25,0.25,False,36270027,36270028
16,92,count,-0.0625,-0.1875,0.0,False,36270028,36270029
16,92,ocr,0.0625,0.0,0.1875,False,36270029,36270030
16,92,shape,0.0625,0.0,0.1875,False,36270030,36270031
16,92,spatial,0.3125,0.125,0.5625,False,36270031,36270032
16,93,color,0.1875,-0.1875,0.5625,False,36270126,36270127
16,93,coordinate,0.1875,-0.125,0.5,False,36270127,36270128
16,93,count,-0.4375,-0.6875,-0.1875,True,36270128,36270129
16,93,ocr,0.0625,0.0,0.1875,False,36270129,36270130
16,93,shape,-0.0625,-0.1875,0.0,False,36270130,36270131
16,93,spatial,0.25,0.0625,0.5,False,36270131,36270132
16,94,color,0.375,0.125,0.625,False,36270226,36270227
16,94,coordinate,0.0,-0.1875,0.1875,False,36270227,36270228
16,94,count,-0.25,-0.5,-0.0625,True,36270228,36270229
16,94,ocr,0.125,0.0,0.3125,False,36270229,36270230
16,94,shape,0.0,0.0,0.0,False,36270230,36270231
16,94,spatial,0.1875,0.0,0.375,False,36270231,36270232
16,95,color,0.25,0.0,0.5,False,36270326,36270327
16,95,coordinate,0.25,0.0625,0.4375,False,36270327,36270328
16,95,count,-0.4375,-0.6875,-0.1875,True,36270328,36270329
16,95,ocr,0.0,0.0,0.0,False,36270329,36270330
16,95,shape,-0.0625,-0.1875,0.0,False,36270330,36270331
16,95,spatial,0.0625,0.0,0.1875,False,36270331,36270332
16,96,color,0.25,0.0,0.5,False,36270426,36270427
16,96,coordinate,0.125,-0.25,0.5,False,36270427,36270428
16,96,count,-0.4375,-0.6875,-0.1875,True,36270428,36270429
16,96,ocr,0.0,-0.1875,0.1875,False,36270429,36270430
16,96,shape,0.125,0.0,0.3125,False,36270430,36270431
16,96,spatial,0.3125,0.125,0.5625,False,36270431,36270432
16,97,color,0.125,-0.125,0.375,False,36270526,36270527
16,97,coordinate,0.1875,-0.0625,0.4375,False,36270527,36270528
16,97,count,-0.3125,-0.5625,-0.125,True,36270528,36270529
